,Inches,CPU_Frequency (GHz),RAM (GB),Weight (kg),Price (SAR),Company_Encoded,Base_Product_Encoded,TypeName_Encoded,Resolution_Width,Resolution_Height,Pixel_Area,IPS_Panel,Retina_Display,Touchscreen,CPU_Company_Intel,CPU_Company_Samsung,CPU_Family_Grouped_A6,CPU_Family_Grouped_A9,CPU_Family_Grouped_Celeron,CPU_Family_Grouped_Core M,CPU_Family_Grouped_Core i3,CPU_Family_Grouped_Core i5,CPU_Family_Grouped_Core i7,CPU_Family_Grouped_Other,CPU_Family_Grouped_Pentium,Primary_Storage_Capacity,Secondary_Storage_Capacity,Total_Storage_GB,Primary_Storage_Type_HDD,Primary_Storage_Type_Hybrid,Primary_Storage_Type_SSD,GPU_Company_Grouped_Intel,GPU_Company_Grouped_Nvidia,GPU_Company_Grouped_Other,GPU_Company_Encoded,GPU_Series_Frequency,OpSys_Encoded
155,15.6,1.6,6,1.91,2457.4300000000003,4288.849216791045,1,2,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,True,False,False,False,256.0,0.0,256.0,False,False,True,False,False,False,3088.7654103448276,167,4687.31573759542
156,14.0,2.4,4,1.74,2497.13,4342.632991695502,29,4,1920,1080,2073600,1,0,1,True,False,False,False,False,False,True,False,False,False,False,256.0,0.0,256.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
157,13.3,1.6,8,1.1,5220.55,4461.6040552631575,25,4,1920,1080,2073600,0,0,1,True,False,False,False,False,False,False,True,False,False,False,256.0,0.0,256.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
158,15.6,1.8,8,1.56,4164.530000000001,4760.9237274914085,135,4,1920,1080,2073600,0,0,1,True,False,False,False,False,False,False,False,True,False,False,256.0,0.0,256.0,False,False,True,True,False,False,4050.8598208806816,68,4687.31573759542
159,15.6,2.2,4,2.1,1774.5900000000001,5033.215625,13,2,1366,768,1049088,0,0,0,True,False,False,False,False,False,True,False,False,False,False,500.0,0.0,500.0,True,False,False,True,False,False,4050.8598208806816,621,4687.31573759542
160,15.6,3.0,4,2.03,1599.91,4461.6040552631575,1,2,1366,768,1049088,0,0,0,False,False,False,True,False,False,False,False,False,False,False,1024.0,0.0,1024.0,True,False,False,False,False,False,3088.7654103448276,167,4687.31573759542
161,17.3,1.6,4,3.0,3195.8500000000004,2514.853888118812,61,2,1920,1080,2073600,1,0,0,True,False,False,False,False,False,False,True,False,False,False,256.0,0.0,256.0,False,False,True,False,True,False,5942.078051010101,21,4687.31573759542
162,15.6,1.6,8,2.13,2890.1600000000003,4760.9237274914085,135,2,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,True,False,False,False,256.0,0.0,256.0,False,False,True,False,False,False,3088.7654103448276,167,4687.31573759542
163,15.6,2.8,16,2.5,4283.63,4342.632991695502,23,5,1920,1080,2073600,1,0,0,True,False,False,False,False,False,False,False,True,False,False,256.0,0.0,256.0,False,False,True,False,True,False,5942.078051010101,236,4687.31573759542
164,15.6,1.1,4,2.1,1381.5600000000002,2514.853888118812,61,2,1366,768,1049088,0,0,0,True,False,False,False,True,False,False,False,False,False,False,1024.0,0.0,1024.0,True,False,False,True,False,False,4050.8598208806816,621,4687.31573759542
165,15.6,2.8,16,2.4,7142.030000000001,6863.765348148148,2,5,1920,1080,2073600,1,0,0,True,False,False,False,False,False,False,False,True,False,False,262144.0,0.0,262144.0,False,False,True,False,True,False,5942.078051010101,236,4687.31573759542
166,15.6,1.1,4,2.1,1443.1347,2514.853888118812,61,2,1366,768,1049088,0,0,0,True,False,False,False,False,False,False,False,False,False,True,1024.0,0.0,1024.0,True,False,False,True,False,False,4050.8598208806816,621,4687.31573759542
167,15.6,2.8,8,2.56,4210.1453,4760.9237274914085,135,5,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,False,True,False,False,131072.0,0.0,131072.0,False,False,True,False,True,False,5942.078051010101,236,4687.31573759542
168,17.3,1.6,8,3.0,3390.38,2514.853888118812,61,2,1920,1080,2073600,1,0,0,True,False,False,False,False,False,False,True,False,False,False,256.0,0.0,256.0,False,False,True,False,True,False,5942.078051010101,21,4687.31573759542
169,13.3,1.6,4,1.49,2993.38,4288.849216791045,72,2,1920,1080,2073600,1,0,0,True,False,False,False,False,False,False,True,False,False,False,500.0,0.0,500.0,True,False,False,True,False,False,4050.8598208806816,68,4687.31573759542
170,13.0,2.5,8,1.05,5355.530000000001,5703.702308333333,2,3,2160,1440,3110400,1,0,0,True,False,False,False,False,False,False,True,False,False,False,256.0,0.0,256.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
171,17.3,2.5,6,2.71,2775.03,4288.849216791045,1,2,1920,1080,2073600,1,0,0,True,False,False,False,False,False,False,True,False,False,False,2048.0,0.0,2048.0,True,False,False,False,False,False,3088.7654103448276,167,4687.31573759542
172,15.6,2.9,4,2.2,1226.73,4342.632991695502,99,2,1366,768,1049088,0,0,0,False,False,True,False,False,False,False,False,False,False,False,500.0,0.0,500.0,True,False,False,False,False,False,3088.7654103448276,167,2353.180654248366
173,15.6,2.4,4,2.0,1941.3300000000002,5033.215625,13,2,1366,768,1049088,0,0,0,True,False,False,False,False,False,True,False,False,False,False,500.0,0.0,500.0,True,False,False,True,False,False,4050.8598208806816,621,4687.31573759542
174,17.3,1.6,8,2.5,3664.3100000000004,4288.849216791045,72,2,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,True,False,False,False,256.0,0.0,256.0,False,False,True,False,True,False,5942.078051010101,131,4687.31573759542
175,15.6,2.4,8,2.3,1822.23,4760.9237274914085,135,2,1366,768,1049088,0,0,0,True,False,False,False,False,False,True,False,False,False,False,1024.0,0.0,1024.0,True,False,False,True,False,False,4050.8598208806816,621,4687.31573759542
176,15.6,2.0,4,2.1,1782.5300000000002,2514.853888118812,61,2,1366,768,1049088,0,0,0,True,False,False,False,False,False,True,False,False,False,False,128.0,0.0,128.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
178,15.6,2.5,8,1.9,3227.61,4342.632991695502,4,2,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,True,False,False,False,131072.0,0.0,131072.0,False,False,True,False,False,False,3088.7654103448276,131,4687.31573759542
179,13.3,1.6,8,1.29,5951.030000000001,4288.849216791045,13,4,3840,2160,8294400,1,0,1,True,False,False,False,False,False,False,True,False,False,False,256.0,0.0,256.0,False,False,True,True,False,False,4050.8598208806816,68,4687.31573759542
180,15.6,1.8,16,2.02,4164.530000000001,4760.9237274914085,135,2,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,False,True,False,False,262144.0,0.0,262144.0,False,False,True,False,False,False,3088.7654103448276,167,2353.180654248366
181,13.3,1.6,8,1.23,5554.030000000001,4760.9237274914085,39,3,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,True,False,False,False,256.0,0.0,256.0,False,False,True,True,False,False,4050.8598208806816,68,4687.31573759542
182,13.9,1.8,16,1.4,7340.530000000001,4342.632991695502,29,4,3840,2160,8294400,1,0,1,True,False,False,False,False,False,False,False,True,False,False,512.0,0.0,512.0,False,False,True,True,False,False,4050.8598208806816,68,4687.31573759542
183,15.6,2.5,8,2.0,3148.21,5033.215625,13,2,1366,768,1049088,0,0,0,True,False,False,False,False,False,False,True,False,False,False,128.0,0.0,128.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
184,15.6,1.6,8,1.95,4760.030000000001,5703.702308333333,4,2,1920,1080,2073600,1,0,0,True,False,False,False,False,False,False,True,False,False,False,256.0,0.0,256.0,False,False,True,False,True,False,5942.078051010101,21,2353.180654248366
185,17.3,1.8,16,2.77,6149.530000000001,4760.9237274914085,135,2,1920,1080,2073600,0,0,1,True,False,False,False,False,False,False,False,True,False,False,512.0,0.0,512.0,False,False,True,False,True,False,5942.078051010101,131,4687.31573759542
186,15.6,2.8,16,2.06,9516.09,4760.9237274914085,39,2,3840,2160,8294400,0,0,1,True,False,False,False,False,False,False,False,True,False,False,512.0,0.0,512.0,False,False,True,False,True,False,5942.078051010101,236,4687.31573759542
187,15.6,2.5,8,2.4,3092.63,4342.632991695502,23,5,1920,1080,2073600,1,0,0,True,False,False,False,False,False,False,True,False,False,False,256.0,0.0,256.0,False,False,True,False,True,False,5942.078051010101,236,2353.180654248366
188,13.3,1.2,8,1.12,3926.3300000000004,2514.853888118812,7,3,1920,1080,2073600,1,0,0,True,False,False,False,False,False,False,True,False,False,False,256.0,0.0,256.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
189,17.3,1.8,8,2.8,4307.45,4760.9237274914085,135,2,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,False,True,False,False,131072.0,0.0,131072.0,False,False,True,False,False,False,3088.7654103448276,167,4687.31573759542
191,14.0,1.1,4,1.3,1032.2,5703.702308333333,1,2,1920,1080,2073600,1,0,0,True,False,False,False,True,False,False,False,False,False,False,32.0,0.0,32.0,False,False,False,True,False,False,4050.8598208806816,621,4687.31573759542
192,13.3,2.5,8,1.3,3969.603,5703.702308333333,4,3,1920,1080,2073600,1,0,0,True,False,False,False,False,False,False,True,False,False,False,256.0,0.0,256.0,False,False,True,False,True,False,5942.078051010101,21,2353.180654248366
193,17.3,1.6,8,2.8,2771.06,4342.632991695502,99,2,1600,900,1440000,0,0,0,True,False,False,False,False,False,False,True,False,False,False,256.0,0.0,256.0,False,False,True,False,True,False,5942.078051010101,21,2353.180654248366
